"","Observation","Cooker","TestDate","M","Cv","Wind","H1","I1","Ta1","T1","H2","I2","Ta2","T2","Tdevice","Mdevice","TaWindDevice","Pyranometer","Pot","NB","WL","PlasticBag","Reflect","MeasureOpeningmm","BagClosed","Angle","Bricks","Operator","time_diff_sec","time_diff_minutes","exp_window","T_diff","I_avg","P_i","P_s","valid_wind","valid_ambient","valid_insolation","valid_water_temp","T_avg","Ta_avg","Td","H1_dec","H2_dec","day_of_year","B_deg","B_rad","E","solar_time_correction_minutes","solar_time_H1","solar_time_H2","solar_time","valid_solar_time","delta","delta_rad","h_angle","h_angle_rad","phi","solar_zenith_rad","solar_zenith_deg","solar_azimuth_rad","solar_azimuth_deg"
"40",40,"Brother",2022-07-12,0.528,4186,0,2025-04-22 12:10:00,640,27.4,81.1,2025-04-22 12:20:00,914,27.3,90.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,5,9.7,777,35.731696,32.1907171171171,TRUE,TRUE,FALSE,TRUE,85.95,27.35,58.6,12.1666666666667,12.3333333333333,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,12.75174344284,12.9184101095066,12.8350767761733,TRUE,22.0949273788723,0.385629230750363,21.3023032851986,0.37179533058512,0.895371359565611,0.585764444408006,33.5618304534043,0.654644169675798,37.5083480052694
"41",41,"Brother",2022-07-12,0.528,4186,0,2025-04-22 12:20:00,914,27.3,47.4,2025-04-22 12:30:00,802,28,64.7,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,17.3,858,63.727664,51.9922666666667,TRUE,TRUE,FALSE,TRUE,56.05,27.65,28.4,12.3333333333333,12.5,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,12.9184101095066,13.0850767761733,13.00174344284,TRUE,22.0949273788723,0.385629230750363,23.8023032851986,0.415428561884978,0.895371359565611,0.603074081357441,34.5535995955106,0.719896825091127,41.2470497625892
"42",42,"Brother",2022-07-12,0.528,4186,0,2025-04-22 12:30:00,802,28,64.7,2025-04-22 12:40:00,782,28.3,65.2,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,0.5,792,1.84184,1.62788888888889,TRUE,TRUE,TRUE,TRUE,64.95,28.15,36.8,12.5,12.6666666666667,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,13.0850767761733,13.25174344284,13.1684101095066,TRUE,22.0949273788723,0.385629230750363,26.3023032851986,0.459061793184837,0.895371359565611,0.621693604600832,35.6204196939026,0.78233920827941,44.8247347820164
"43",43,"Brother",2022-07-12,0.528,4186,0,2025-04-22 12:40:00,782,28.3,65.2,2025-04-22 12:50:00,843,28.1,71.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,6.59999999999999,812.5,24.312288,20.9459712,TRUE,TRUE,TRUE,TRUE,68.5,28.2,40.3,12.6666666666667,12.8333333333333,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,13.25174344284,13.4184101095066,13.3350767761733,TRUE,22.0949273788723,0.385629230750363,28.8023032851986,0.502695024484695,0.895371359565611,0.641495183358221,36.754966584397,0.842048486526343,48.245824423338
"44",44,"Brother",2022-07-12,0.528,4186,0,2025-04-22 12:50:00,843,28.1,71.8,2025-04-22 13:00:00,620,29.5,75.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,3.3,731.5,12.156144,11.6326736842105,TRUE,TRUE,FALSE,TRUE,73.45,28.8,44.65,12.8333333333333,13,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,13.4184101095066,13.5850767761733,13.50174344284,TRUE,22.0949273788723,0.385629230750363,31.3023032851986,0.546328255784553,0.895371359565611,0.662357990808339,37.9503174000828,0.899136411529441,51.5167215871749
"45",45,"Brother",2022-07-12,0.528,4186,0,2025-04-22 13:00:00,620,29.5,75.1,2025-04-22 13:10:00,649,29.5,71.7,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,-3.39999999999999,634.5,-12.524512,-13.8174285263987,TRUE,TRUE,TRUE,TRUE,73.4,29.5,43.9,13,13.1666666666667,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,13.5850767761733,13.75174344284,13.6684101095066,TRUE,22.0949273788723,0.385629230750363,33.8023032851986,0.589961487084412,0.895371359565611,0.684169137726564,39.2000040648369,0.953738461773012,54.6451886188928
"46",46,"Brother",2022-07-12,0.528,4186,0,2025-04-22 13:10:00,649,29.5,71.7,2025-04-22 13:20:00,782,39.2,75.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,4.09999999999999,715.5,15.103088,14.7759071977638,TRUE,FALSE,FALSE,TRUE,73.75,34.35,39.4,13.1666666666667,13.3333333333333,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,13.75174344284,13.9184101095066,13.8350767761733,TRUE,22.0949273788723,0.385629230750363,36.3023032851986,0.63359471838427,0.895371359565611,0.706824069654366,40.4980360494561,1.00600484370574,57.6398317140568
"47",47,"Brother",2022-07-12,0.528,4186,0,2025-04-22 13:20:00,782,30.9,75.8,2025-04-22 13:30:00,777,30.9,83.4,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,7.60000000000001,779.5,27.995968,25.1407025016036,TRUE,FALSE,TRUE,TRUE,79.6,30.9,48.7,13.3333333333333,13.5,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,13.9184101095066,14.0850767761733,14.00174344284,FALSE,22.0949273788723,0.385629230750363,38.8023032851986,0.677227949684128,0.895371359565611,0.730226566054433,41.8389003232501,1.05609335761911,60.5096921633751
"48",48,"Brother",2022-07-12,0.528,4186,0,2025-04-22 13:30:00,777,30.9,83.4,2025-04-22 13:40:00,901,31.1,84.6,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,1.19999999999999,839,4.42041599999996,3.68807056019067,TRUE,FALSE,FALSE,TRUE,84,31,53,13.5,13.6666666666667,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,14.0850767761733,14.25174344284,14.1684101095066,FALSE,22.0949273788723,0.385629230750363,41.3023032851986,0.720861180983986,0.895371359565611,0.754288461598227,43.2175453849941,1.10416396852849,63.2639352870986
"49",49,"Brother",2022-07-12,0.528,4186,0,2025-04-22 13:40:00,901,31.1,84.6,2025-04-22 13:50:00,806,30.8,85.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,1.2,853.5,4.42041600000001,3.62541441124781,TRUE,FALSE,TRUE,TRUE,85.2,30.95,54.25,13.6666666666667,13.8333333333333,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,14.25174344284,14.4184101095066,14.3350767761733,FALSE,22.0949273788723,0.385629230750363,43.8023032851986,0.764494412283845,0.895371359565611,0.778929187069076,44.6293549586143,1.15037484143934,65.9116232725052
"50",50,"Brother",2022-07-12,0.528,4186,0.8,2025-04-22 13:50:00,806,30.8,85.8,2025-04-22 14:00:00,885,32.1,88.4,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,6,2.60000000000001,845.5,9.57756800000003,7.9293880544057,TRUE,FALSE,TRUE,TRUE,87.1,31.45,55.65,13.8333333333333,14,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,14.4184101095066,14.5850767761733,14.50174344284,FALSE,22.0949273788723,0.385629230750363,46.3023032851986,0.808127643583703,0.895371359565611,0.804075204851615,46.0701156491146,1.1948795771967,68.4615567997473
"51",51,"Brother",2022-07-12,0.528,4186,0,2025-04-22 14:00:00,885,32.1,45.1,2025-04-22 14:10:00,815,33.3,63.3,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,7,18.2,850,67.042976,55.2118625882353,TRUE,FALSE,TRUE,TRUE,54.2,32.7,21.5,14,14.1666666666667,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,14.5850767761733,14.75174344284,14.6684101095066,FALSE,22.0949273788723,0.385629230750363,48.8023032851986,0.851760874883561,0.895371359565611,0.829659394019913,47.5359817107224,1.23782539673638,70.9221710071014
"52",52,"Brother",2022-07-12,0.528,4186,0,2025-04-22 14:10:00,815,33.3,63.3,2025-04-22 14:20:00,526,33.1,57,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,7,-6.3,670.5,-23.207184,-24.2282308724832,TRUE,FALSE,FALSE,TRUE,60.15,33.2,26.95,14.1666666666667,14.3333333333333,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,14.75174344284,14.9184101095066,14.8350767761733,FALSE,22.0949273788723,0.385629230750363,51.3023032851986,0.895394106183419,0.895371359565611,0.855620423585791,49.0234391366616,1.27935205105462,73.3014730368353
"53",53,"Brother",2022-07-12,0.528,4186,0.8,2025-04-22 14:20:00,526,33.1,57,2025-04-22 14:30:00,837,32.7,69.4,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,7,12.4,681.5,45.677632,46.9175970652972,TRUE,FALSE,FALSE,TRUE,63.2,32.9,30.3,14.3333333333333,14.5,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,14.9184101095066,15.0850767761733,15.00174344284,FALSE,22.0949273788723,0.385629230750363,53.8023032851986,0.939027337483277,0.895371359565611,0.881902139606521,50.5292705430107,1.31959127039615,75.6070104760062
"54",54,"Brother",2022-07-12,0.528,4186,0,2025-04-22 14:30:00,837,32.7,69.4,2025-04-22 14:40:00,614,33.3,72.3,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,7,2.89999999999999,725.5,10.682672,10.3071955892488,TRUE,FALSE,FALSE,TRUE,70.85,33,37.85,14.5,14.6666666666667,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,15.0850767761733,15.25174344284,15.1684101095066,FALSE,22.0949273788723,0.385629230750363,56.3023032851986,0.982660568783136,0.895371359565611,0.90845298220878,52.0505217666364,1.35866660236042,77.8458620806312
"55",55,"Brother",2022-07-12,0.528,4186,0.7,2025-04-22 14:40:00,614,33.3,72.3,2025-04-22 14:50:00,711,33.9,72.9,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,7,0.600000000000009,662.5,2.21020800000003,2.33531411320758,TRUE,FALSE,TRUE,TRUE,72.6,33.6,39,14.6666666666667,14.8333333333333,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,15.25174344284,15.4184101095066,15.3350767761733,FALSE,22.0949273788723,0.385629230750363,58.8023032851986,1.02629380008299,0.895371359565611,0.935225441616947,53.5844706979096,1.39669352136659,80.0246440475709
"56",56,"Brother",2022-07-12,0.528,4186,0,2025-04-22 14:50:00,711,33.9,72.9,2025-04-22 15:00:00,696,34.1,76.6,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,7,3.69999999999999,703.5,13.629616,13.5618069651741,TRUE,FALSE,TRUE,TRUE,74.75,34,40.75,14.8333333333333,15,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,15.4184101095066,15.5850767761733,15.50174344284,FALSE,22.0949273788723,0.385629230750363,61.3023032851986,1.06992703138285,0.895371359565611,0.962175557411235,55.1285985903112,1.43377971976397,82.1495266939252
"57",57,"Brother",2022-07-12,0.528,4186,0,2025-04-22 15:27:00,701,33.2,66.8,2025-04-22 15:37:00,816,33.5,74,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,8,7.2,758.5,26.522496,24.4769244561635,TRUE,FALSE,FALSE,TRUE,70.4,33.35,37.05,15.45,15.6166666666667,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,16.0350767761733,16.20174344284,16.1184101095066,FALSE,22.0949273788723,0.385629230750363,70.5523032851986,1.23136998719233,0.895371359565611,1.06278903545,60.8933262440649,1.5644012652632,89.6335899645071
"58",58,"Brother",2022-07-12,0.528,4186,0.8,2025-04-22 15:37:00,816,33.5,74,2025-04-22 15:47:00,620,35.2,74.5,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,8,0.5,718,1.84184,1.79566573816156,TRUE,FALSE,FALSE,TRUE,74.25,34.35,39.9,15.6166666666667,15.7833333333333,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,16.20174344284,16.3684101095066,16.2850767761733,FALSE,22.0949273788723,0.385629230750363,73.0523032851986,1.27500321849219,0.895371359565611,1.09006696105666,62.4562362551982,1.59830134716326,91.5759215825289
"59",59,"Brother",2022-07-12,0.528,4186,0,2025-04-22 15:47:00,620,35.2,74.5,2025-04-22 15:57:00,591,35.4,76.8,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,8,2.3,605.5,8.47246399999999,9.79475606936415,TRUE,FALSE,TRUE,TRUE,75.65,35.3,40.35,15.7833333333333,15.95,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,16.3684101095066,16.5350767761733,16.45174344284,FALSE,22.0949273788723,0.385629230750363,75.5523032851986,1.31863644979204,0.895371359565611,1.11731973337514,64.0177050890778,1.63174831163023,93.4922914840099
"60",60,"Brother",2022-07-12,0.528,4186,0,2025-04-22 15:57:00,591,35.4,76.8,2025-04-22 16:07:00,656,33,79.2,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,8,2.40000000000001,623.5,8.84083200000002,9.92555316760227,TRUE,FALSE,TRUE,TRUE,78,34.2,43.8,15.95,16.1166666666667,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,16.5350767761733,16.70174344284,16.6184101095066,FALSE,22.0949273788723,0.385629230750363,78.0523032851986,1.3622696810919,0.895371359565611,1.14451734564923,65.5760134852168,1.6648097672817,95.3865733573984
"61",61,"Brother",2022-07-12,0.528,4186,0,2025-04-22 16:10:00,640,36,40.2,2025-04-22 16:20:00,561,35.8,54.6,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,9,14.4,600.5,53.044992,61.8342954204829,TRUE,FALSE,TRUE,FALSE,47.4,35.9,11.5,16.1666666666667,16.3333333333333,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,16.75174344284,16.9184101095066,16.8350767761733,FALSE,22.0949273788723,0.385629230750363,81.3023032851986,1.41899288178172,0.895371359565611,1.17974418097207,67.5943624748177,1.70731714560005,97.8220667332055
"62",62,"Brother",2022-07-12,0.528,4186,0.1,2025-04-22 16:20:00,561,35.8,54.6,2025-04-22 16:30:00,485,35,57.7,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,9,3.1,523,11.419408,15.2841024856597,TRUE,FALSE,TRUE,TRUE,56.15,35.4,20.75,16.3333333333333,16.5,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,16.9184101095066,17.0850767761733,17.00174344284,FALSE,22.0949273788723,0.385629230750363,83.8023032851986,1.46262611308158,0.895371359565611,1.20670614421727,69.1391691761544,1.7397264106506,99.6789808377228
"63",63,"Brother",2022-07-12,0.528,4186,0,2025-04-22 16:30:00,485,35,57.7,2025-04-22 16:40:00,405,33.8,57.2,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,9,-0.5,445,-1.84184,-2.89727640449438,TRUE,FALSE,FALSE,TRUE,57.45,34.4,23.05,16.5,16.6666666666667,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,17.0850767761733,17.25174344284,17.1684101095066,FALSE,22.0949273788723,0.385629230750363,86.3023032851987,1.50625934438144,0.895371359565611,1.23351996792655,70.6754881073041,1.77194561133243,101.525005056077
"64",64,"Brother",2022-07-12,0.528,4186,0,2025-04-22 16:40:00,405,33.8,57.2,2025-04-22 16:50:00,361,33.5,56.5,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,9,-0.700000000000003,383,-2.57857600000001,-4.71280208877287,TRUE,FALSE,FALSE,TRUE,56.85,33.65,23.2,16.6666666666667,16.8333333333333,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,17.25174344284,17.4184101095066,17.3350767761733,FALSE,22.0949273788723,0.385629230750363,88.8023032851986,1.54989257568129,0.895371359565611,1.26015862201462,72.2017705584593,1.80402690496092,103.363127782309
"65",65,"Brother",2022-07-12,0.528,4186,0,2025-04-22 16:50:00,361,33.5,56.5,2025-04-22 17:00:00,360,34.9,55.6,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,9,-0.899999999999999,360.5,-3.315312,-6.4374990291262,TRUE,FALSE,FALSE,TRUE,56.05,34.2,21.85,16.8333333333333,17,193,189.369863013699,3.30512761363967,-5.39139342960276,35.1046065703972,17.4184101095066,17.5850767761733,17.50174344284,FALSE,22.0949273788723,0.385629230750363,91.3023032851986,1.59352580698115,0.895371359565611,1.28659533818612,73.7164828192717,1.83601967353058,105.19617839629
"66",66,"Proto2",2022-07-14,0.528,4186,0.7,2025-04-22 15:31:00,320,25.3,30,2025-04-22 15:41:00,273,25.3,34.7,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,10,4.7,296.5,17.313296,40.874560539629,TRUE,TRUE,FALSE,FALSE,32.35,25.3,7.05,15.5166666666667,15.6833333333333,195,191.342465753425,3.33955602628175,-5.66169697741331,34.8343030225867,16.0972383837098,16.2639050503764,16.1805717170431,FALSE,21.8138402631146,0.380723335095455,71.4171515112934,1.24646443626771,0.895371359565611,1.07585010876753,61.6416706210699,1.5724224972099,90.093172701549
"67",67,"Proto2",2022-07-14,0.528,4186,0.9,2025-04-22 15:41:00,273,25.3,34.7,2025-04-22 15:51:00,539,24.9,37.1,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,10,2.4,406,8.84083199999999,15.2428137931034,TRUE,TRUE,FALSE,TRUE,35.9,25.1,10.8,15.6833333333333,15.85,195,191.342465753425,3.33955602628175,-5.66169697741331,34.8343030225867,16.2639050503764,16.4305717170431,16.3472383837098,FALSE,21.8138402631146,0.380723335095455,73.9171515112934,1.29009766756757,0.895371359565611,1.10312487537081,63.2043996346422,1.60621389631257,92.0292772539739
"68",68,"Proto2",2022-07-14,0.528,4186,1.4,2025-04-22 15:51:00,539,24.9,37.1,2025-04-22 16:01:00,849,24.5,54.7,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,10,17.6,694,64.832768,65.3932818443804,TRUE,TRUE,FALSE,TRUE,45.9,24.7,21.2,15.85,16.0166666666667,195,191.342465753425,3.33955602628175,-5.66169697741331,34.8343030225867,16.4305717170431,16.5972383837098,16.5139050503764,FALSE,21.8138402631146,0.380723335095455,76.4171515112933,1.33373089886743,0.895371359565611,1.13036731314428,64.7652763427099,1.63957581526045,93.9407744061448
"69",69,"Proto2",2022-07-14,0.528,4186,1.4,2025-04-22 16:01:00,849,24.5,54.7,2025-04-22 16:11:00,177,24.3,49,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,10,-5.7,513,-20.996976,-28.6508444444445,TRUE,TRUE,FALSE,TRUE,51.85,24.4,27.45,16.0166666666667,16.1833333333333,195,191.342465753425,3.33955602628175,-5.66169697741331,34.8343030225867,16.5972383837098,16.7639050503764,16.6805717170431,FALSE,21.8138402631146,0.380723335095455,78.9171515112933,1.37736413016729,0.895371359565611,1.1575476398048,66.3225943461447,1.67257429221759,95.8314478661488
"70",70,"Proto2",2022-07-14,0.528,4186,1.5,2025-04-22 16:11:00,177,24.3,49,2025-04-22 16:21:00,796,24.6,52,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,10,3,486.5,11.05104,15.9007769784173,TRUE,TRUE,FALSE,TRUE,50.5,24.45,26.05,16.1833333333333,16.35,195,191.342465753425,3.33955602628175,-5.66169697741331,34.8343030225867,16.7639050503764,16.9305717170431,16.8472383837098,FALSE,21.8138402631146,0.380723335095455,81.4171515112934,1.42099736146715,0.895371359565611,1.18463700856712,67.8747008458993,1.70527136478517,97.704852126704
"71",71,"Proto2",2022-07-14,0.528,4186,1.5,2025-04-22 16:21:00,796,24.6,52,2025-04-22 16:31:00,820,25.4,62.5,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,10,10.5,808,38.67864,33.5087227722772,TRUE,TRUE,TRUE,TRUE,57.25,25,32.25,16.35,16.5166666666667,195,191.342465753425,3.33955602628175,-5.66169697741331,34.8343030225867,16.9305717170431,17.0972383837098,17.0139050503764,FALSE,21.8138402631146,0.380723335095455,83.9171515112933,1.464630592767,0.895371359565611,1.21160731232025,69.4199854231395,1.73772543766393,99.5643335306668
"72",72,"Proto2",2022-07-14,0.528,4186,1.1,2025-04-22 16:31:00,820,25.4,62.5,2025-04-22 16:41:00,880,25.2,57,"Digital6802II","Digital kitchen scale HYC-03","AnometerRoHS","Tenmars206","BrotherCookupXL",51.301,4.876,1,"AluFoli",4,0,NA,0,"LB",600,10,10,-5.5,850,-20.26024,-16.6849035294118,TRUE,TRUE,TRUE,TRUE,59.75,25.3,34.45,16.5166666666667,16.6833333333333,195,191.342465753425,3.33955602628175,-5.66169697741331,34.8343030225867,17.0972383837098,17.2639050503764,17.1805717170431,FALSE,21.8138402631146,0.380723335095455,86.4171515112933,1.50826382406686,0.895371359565611,1.23843100690667,70.9568699138893,1.76999161565491,101.413049350568
